user,repID,date_joined,last_login,cohort,MA.GoodatMath,MA.ImportantDoWell,MA.NaturallyBetter,MA.EffortImportant,MA.UnderstandQuickly,MA.ThinkCarefully,MA.PlugInNum,MA.PatternsOverCalc,MA.ExcitingIntimidating,SA.ChairParts,SA.SpatialRel,SA.Diagrams,howmanymath,mathposthigh,ratereading,gender,FathEd,MothEd,class,Ethnic,engfirst,A.Figure,A.Rotate,A.Letters,A.Vocab,PM.Arith,PM.XY,PM.Theta,PM.TTSinCos,PM.TTSides,PM.CTSinCos,PM.TrigRs,SM.XY,SM.Theta,SM.TTSinCos,SM.CTSinCos
588,71941,10/31/2016 1:28,11/16/2016 2:37,Fall16,5,6,5,2,1,7,7,3,1,7,6,7,4,3,3,1,2,5,3,7,1,45,70,0.655140932,-1.117178278,78.1,40,25,66.7,100,11.1,33.3,70,100,100,0
590,68131,11/1/2016 1:08,11/1/2016 1:08,Fall16,2,3,2,2,2,6,6,2,2,6,6,2,3,2,4,2,1,3,4,3,0,45,40,-0.547327726,-2.011605678,71.9,0,33.3,0,66.7,0,33.3,10,83.3,0,0
593,71587,11/1/2016 18:12,11/8/2016 3:34,Fall16,5,5,5,4,5,6,6,3,5,6,5,5,4,3,3,2,5,5,4,7,0,85,45,1.135360045,0.143641069,96.9,60,100,100,100,100,41.7,90,100,100,77.8
595,69772,11/2/2016 4:15,11/11/2016 5:07,Fall16,5,6,5,4,5,5,5,5,7,6,5,6,4,2,4,2,7,5,5,4,0,60,50,0.174921819,-1.472793991,18.8,0,50,0,0,0,25,0,50,100,0
596,71494,11/2/2016 19:40,11/6/2016 22:31,Fall16,6,6,3,6,3,6,2,5,5,7,7,6,4,5,4,1,7,5,3,7,0,90,100,1.135360045,1.221264442,100,70,100,100,100,55.6,91.7,90,100,100,55.6
598,72565,11/3/2016 1:21,11/15/2016 1:41,Fall16,6,6,7,3,3,6,6,4,5,5,3,5,4,3,3,2,5,5,3,4,0,60,70,-0.785516406,-1.655989965,90.6,60,25,100,100,0,41.7,10,100,66.7,0
599,71824,11/3/2016 18:29,11/3/2016 18:29,Fall16,1,4,6,4,5,4,6,3,1,3,3,5,3,1,3,2,6,6,5,1,1,40,85,0.655140932,-0.217362761,87.5,40,25,0,100,0,25,50,100,0,0
600,71461,11/3/2016 18:44,11/10/2016 4:19,Fall16,5,4,4,6,5,6,4,6,4,6,6,6,3,1,2,2,4,3,2,4,0,40,70,-1.023705086,-2.372609508,84.4,0,75,0,0,11.1,41.7,20,75,0,0
601,71434,11/3/2016 19:40,11/3/2016 19:40,Fall16,3,4,3,5,3,5,2,5,1,3,3,5,3,2,3,1,6,2,5,1,0,60,90,0.655140932,-0.039554905,90.6,30,33.3,100,100,55.6,58.3,60,100,100,88.9
602,71407,11/3/2016 22:47,11/3/2016 22:47,Fall17,6,6,7,3,2,7,2,5,3,7,6,7,3,1,5,2,7,5,4,7,1,50,90,1.135360045,1.038068469,100,50,33.3,100,100,0,41.7,80,91.7,100,0
604,65422,11/4/2016 7:44,11/4/2016 7:44,Fall16,7,7,5,4,4,5,3,4,5,7,6,6,4,2,5,1,6,6,5,4,1,75,90,1.135360045,1.399072299,87.5,80,100,100,100,77.8,91.7,90,100,100,77.8
608,72037,11/4/2016 21:29,11/4/2016 21:29,Fall16,2,2,7,6,5,6,6,6,3,6,6,6,1,1,2,2,5,2,3,4,0,45,45,-1.984143311,1.038068469,100,0,25,0,100,0,25,0,33.3,0,0
609,71224,11/4/2016 22:22,11/4/2016 22:22,Fall16,7,7,7,7,5,7,5,4,6,5,7,7,3,5,3,1,2,2,2,4,0,80,100,-0.305297293,-1.655989965,100,30,100,0,100,0,16.7,30,91.7,100,22.2
612,71446,11/5/2016 20:17,11/11/2016 21:20,Fall16,3,3,7,7,5,6,3,5,4,5,4,7,4,3,3,1,7,7,2,2,0,50,70,-1.507765951,-0.039554905,43.8,10,25,33.3,100,0,41.7,0,75,33.3,0
613,71215,11/6/2016 6:22,11/6/2016 6:22,Fall16,1,3,6,4,6,6,6,5,7,5,6,3,4,4,4,2,5,2,4,4,0,65,75,-1.023705086,-0.756174448,93.8,40,33.3,0,100,0,33.3,40,66.7,0,0
615,72172,11/7/2016 0:14,11/7/2016 0:14,Fall16,3,5,5,6,5,6,4,5,2,5,6,6,1,3,5,2,5,5,4,4,1,60,50,-0.305297293,-0.395170618,81.2,40,25,0,100,0,41.7,40,91.7,0,33.3
616,72055,11/7/2016 0:23,11/7/2016 0:23,Fall16,4,5,6,4,5,6,4,4,4,5,4,5,4,2,4,2,5,5,5,4,0,75,85,0.413110499,0.860260612,84.4,70,25,100,100,22.2,33.3,60,100,100,33.3
617,65752,11/7/2016 0:47,11/7/2016 0:47,Fall16,5,6,7,5,4,6,2,2,4,6,5,4,3,5,3,2,7,7,2,4,0,80,85,-1.507765951,-1.655989965,90.6,50,25,0,33.3,0,8.3,50,91.7,0,0
620,72250,11/7/2016 19:12,11/7/2016 19:12,Fall16,3,5,6,5,5,6,5,3,3,3,5,3,2,2,3,2,5,7,4,1,1,60,55,-1.023705086,-0.039554905,90.6,0,25,0,0,0,33.3,0,58.3,0,0
621,63673,11/7/2016 19:14,11/7/2016 19:14,Fall16,1,6,7,5,7,6,7,5,1,5,5,7,4,2,5,2,6,5,5,8,0,30,65,0.413110499,1.399072299,81.2,30,41.7,100,100,0,8.3,0,100,100,11.1
622,72010,11/8/2016 0:32,11/8/2016 0:32,Fall16,1,7,7,5,5,7,4,5,1,4,6,6,4,2,4,2,2,6,5,4,0,25,45,-0.785516406,-0.395170618,68.8,50,25,0,0,0,16.7,80,91.7,0,0
623,65560,11/8/2016 4:53,11/8/2016 4:53,Fall16,5,6,6,4,3,6,6,6,3,5,5,6,4,2,5,2,6,6,5,4,1,50,45,0.897171365,0.860260612,90.6,30,25,100,100,11.1,25,90,100,100,44.4
624,60481,11/8/2016 5:04,11/8/2016 5:04,Fall16,5,5,6,5,5,4,5,3,5,6,3,5,3,1,3,1,2,3,3,4,1,95,95,0.897171365,-0.039554905,81.2,80,25,0,33.3,0,41.7,100,100,100,0
625,59887,11/8/2016 5:33,11/8/2016 5:33,Fall16,2,5,7,4,4,4,4,4,1,3,4,5,4,1,5,2,3,5,4,3,1,60,85,0.897171365,-0.217362761,93.8,70,33.3,0,33.3,0,33.3,80,75,0,0
626,71566,11/8/2016 23:01,11/8/2016 23:01,Fall16,5,7,7,1,7,7,7,7,7,5,5,6,5,5,4,2,2,2,1,4,0,55,65,-0.547327726,-0.756174448,100,10,100,0,66.7,66.7,83.3,40,100,66.7,66.7
627,71245,11/9/2016 2:23,11/9/2016 2:23,Fall16,6,6,2,6,5,6,5,6,4,4,4,6,4,2,3,2,7,7,3,3,0,80,55,0.413110499,-0.217362761,100,60,25,0,100,22.2,33.3,70,83.3,0,66.7
628,71344,11/9/2016 4:09,11/9/2016 4:09,Fall16,5,6,7,2,6,7,5,5,1,6,5,5,3,4,4,1,1,1,1,4,1,45,55,-1.265735519,-0.578366591,90.6,90,25,100,100,0,41.7,90,100,100,0
629,72031,11/9/2016 6:39,11/18/2016 15:45,Fall16,6,7,7,3,5,7,3,6,4,5,6,7,4,4,4,2,6,5,6,8,0,80,70,0.897171365,1.038068469,96.9,90,91.7,100,100,44.4,75,100,100,100,77.8
630,71674,11/9/2016 9:10,11/15/2016 21:43,Fall16,6,7,7,6,7,7,5,7,7,7,5,7,4,2,3,1,1,1,4,4,0,90,95,1.135360045,-0.395170618,93.8,90,25,0,100,22.2,16.7,80,100,100,66.7
631,71563,11/9/2016 16:21,11/21/2016 16:07,Fall16,6,5,2,7,6,7,2,6,2,6,5,6,4,1,5,1,5,2,1,1,1,60,80,0.174921819,-0.578366591,84.4,90,25,100,100,33.3,33.3,80,91.7,100,44.4
632,71797,11/9/2016 16:53,11/9/2016 16:53,Fall16,5,5,5,5,5,5,5,6,6,4,4,4,2,5,2,1,4,4,4,4,0,75,85,1.135360045,-0.217362761,84.4,30,66.7,100,100,33.3,50,70,100,100,44.4
633,71380,11/9/2016 21:29,11/28/2016 21:25,Fall16,6,7,7,5,5,7,6,5,5,7,5,6,3,1,5,2,5,4,4,3,0,55,55,0.174921819,0.143641069,78.1,70,66.7,0,100,0,33.3,70,83.3,100,66.7
634,71731,11/9/2016 22:39,11/9/2016 22:39,Fall16,3,5,6,5,5,6,3,5,3,5,5,5,4,1,5,2,3,1,1,4,0,80,95,0.413110499,1.221264442,71.9,80,33.3,100,100,0,16.7,90,91.7,100,0
639,66232,11/11/2016 21:10,11/12/2016 19:39,Fall16,5,6,4,6,4,5,3,4,5,6,6,6,4,2,4,1,7,1,1,3,0,80,65,0.413110499,0.143641069,96.9,80,25,0,100,0,25,70,100,0,0
640,71923,11/12/2016 1:32,11/12/2016 1:32,Fall16,6,6,4,4,5,6,2,6,5,5,4,6,4,5,5,2,6,6,4,4,0,90,95,1.135360045,1.038068469,96.9,90,100,100,100,44.4,91.7,80,100,100,44.4
641,71890,11/12/2016 22:53,11/12/2016 22:53,Fall16,5,5,6,6,6,6,6,7,3,7,6,7,4,2,3,1,5,3,5,7,1,85,95,1.135360045,0.499256782,81.2,70,100,100,100,44.4,75,70,100,100,44.4
642,69769,11/12/2016 23:52,11/12/2016 23:52,Fall16,1,5,7,7,5,7,7,4,1,1,5,1,4,3,5,2,4,5,5,4,1,55,55,-1.023705086,0.682452755,75,20,41.7,0,0,0,8.3,50,100,0,0
645,71887,11/13/2016 22:07,11/13/2016 22:07,Fall16,5,6,6,6,4,6,2,4,5,5,5,5,4,2,4,1,3,3,2,1,1,50,40,0.413110499,-0.039554905,96.9,70,33.3,0,100,0,25,90,100,66.7,0
646,68413,11/13/2016 23:25,11/13/2016 23:25,Fall16,5,5,6,6,4,6,5,4,4,4,5,3,5,5,3,2,5,5,5,4,1,60,80,0.897171365,-1.294986135,75,70,25,0,0,0,25,60,91.7,0,0
649,72190,11/14/2016 19:07,11/14/2016 19:07,Fall16,2,3,7,2,4,6,3,5,2,6,5,5,3,1,3,2,6,6,5,4,1,65,100,0.897171365,0.499256782,84.4,100,83.3,100,100,33.3,33.3,90,100,100,33.3
650,71422,11/14/2016 19:24,11/14/2016 19:24,Fall16,3,5,4,3,4,5,4,4,2,6,4,5,4,2,4,2,4,5,3,4,1,75,75,0.897171365,0.682452755,81.2,10,25,100,100,0,50,80,100,100,0
651,72424,11/14/2016 23:43,11/14/2016 23:43,Fall16,5,6,5,6,3,7,2,6,3,6,6,7,3,3,3,2,3,2,4,7,1,80,75,-0.06326686,-0.578366591,78.1,80,25,0,100,22.2,25,100,100,66.7,22.2
652,71947,11/15/2016 0:29,11/15/2016 0:29,Fall16,3,7,6,4,3,6,2,5,3,5,6,6,4,1,4,2,5,5,4,3,0,70,65,0.413110499,1.221264442,93.8,30,50,0,100,11.1,8.3,60,58.3,100,0
653,71740,11/15/2016 17:41,11/16/2016 3:41,Fall16,7,6,6,4,5,5,5,5,6,3,6,5,4,1,5,2,3,2,5,1,1,55,70,0.174921819,0.499256782,93.8,50,33.3,0,100,77.8,25,40,100,0,0
655,72301,11/16/2016 2:44,11/16/2016 2:44,Fall16,3,6,6,5,6,6,6,5,4,5,5,4,4,1,5,2,2,1,4,3,0,80,50,-0.547327726,1.221264442,75,0,25,0,100,0,16.7,0,100,0,0
679,71359,11/16/2016 21:26,11/16/2016 21:26,Fall16,2,5,5,4,5,5,4,5,3,5,5,6,4,5,4,2,4,3,4,4,0,55,70,0.174921819,-0.039554905,87.5,50,75,33.3,100,0,16.7,10,100,100,0
680,67468,11/16/2016 23:57,11/16/2016 23:57,Fall16,2,3,6,3,5,5,6,3,1,5,3,5,4,2,5,2,4,3,5,7,1,90,80,1.135360045,1.038068469,96.9,80,25,100,100,11.1,33.3,90,100,100,11.1
681,72184,11/17/2016 1:27,11/17/2016 1:27,Fall16,7,6,6,4,4,7,3,3,7,5,5,2,3,2,5,2,2,2,4,1,1,50,55,-0.547327726,-0.395170618,87.5,70,41.7,0,33.3,0,16.7,100,75,0,44.4
682,71632,11/17/2016 1:38,11/17/2016 1:38,Fall16,5,5,7,3,5,5,6,3,2,3,3,5,4,4,4,2,2,5,4,1,1,55,65,0.655140932,0.682452755,96.9,40,100,0,100,33.3,8.3,90,100,0,22.2
687,69460,11/17/2016 19:57,11/17/2016 19:57,Fall16,6,7,5,4,5,6,3,6,5,6,4,6,4,4,5,1,3,4,4,3,0,80,95,1.135360045,0.143641069,81.2,70,83.3,100,100,11.1,25,70,91.7,100,88.9
688,72211,11/17/2016 20:21,11/17/2016 20:21,Fall16,2,6,6,4,5,6,2,4,2,5,4,6,5,5,5,2,7,7,2,8,1,65,45,-1.745954631,-1.833797822,78.1,0,25,0,0,0,8.3,0,50,0,0
700,72223,11/17/2016 22:51,11/17/2016 22:51,Fall16,6,4,6,2,5,6,6,6,6,5,5,6,4,3,4,1,6,5,4,4,1,65,60,-1.984143311,0.143641069,90.6,70,100,0,100,0,50,80,100,66.7,0
701,71584,11/18/2016 0:44,11/18/2016 0:44,Fall16,6,7,6,4,4,6,5,5,4,3,6,7,4,3,3,2,1,6,4,3,0,45,65,-0.547327726,-1.294986135,71.9,0,25,0,0,0,33.3,20,100,0,0
703,52873,11/18/2016 3:14,11/18/2016 3:14,Fall16,5,5,5,6,3,6,5,4,4,4,5,6,3,3,4,2,1,1,4,3,1,75,55,-0.305297293,-1.117178278,84.4,40,25,0,66.7,0,8.3,20,91.7,0,0
704,71590,11/18/2016 3:34,11/18/2016 3:34,Fall16,5,7,7,4,4,4,2,4,2,6,5,4,4,3,4,1,5,5,4,4,1,55,80,1.135360045,0.499256782,90.6,70,100,100,100,0,41.7,80,100,100,88.9
706,72526,11/18/2016 7:25,11/18/2016 7:25,Fall16,7,7,6,4,6,7,4,7,7,1,6,7,4,5,5,2,5,7,4,3,0,45,85,-1.745954631,0.682452755,87.5,0,66.7,100,100,0,33.3,10,66.7,100,22.2
707,71818,11/18/2016 14:56,11/18/2016 14:56,Fall16,5,5,5,4,6,6,5,6,4,6,6,6,3,1,5,1,6,6,4,4,1,75,100,0.897171365,1.221264442,96.9,90,25,100,100,11.1,50,70,100,100,88.9
711,71932,11/18/2016 17:27,11/18/2016 17:27,Fall16,5,6,6,6,4,6,2,6,4,5,6,6,3,3,4,2,7,7,2,3,0,35,60,-0.06326686,-1.117178278,78.1,10,25,0,100,0,41.7,10,75,0,0
712,71926,11/18/2016 18:26,11/18/2016 19:31,Fall16,6,5,5,4,5,6,5,4,4,6,5,5,4,3,3,2,1,1,2,3,0,50,60,-0.06326686,1.038068469,90.6,10,25,0,0,0,25,20,91.7,0,0
713,71488,11/18/2016 23:29,11/18/2016 23:29,Fall16,5,5,3,7,5,6,3,4,3,5,5,5,4,3,4,2,4,2,4,2,0,60,70,0.174921819,0.499256782,78.1,30,50,100,100,22.2,33.3,10,75,100,0
714,70174,11/18/2016 23:58,11/18/2016 23:58,Fall16,5,6,6,4,2,7,5,5,2,6,5,7,3,4,5,1,6,3,4,7,1,70,70,0.897171365,1.038068469,93.8,60,100,0,100,0,33.3,80,100,100,0
715,72094,11/19/2016 1:31,11/19/2016 1:31,Fall16,4,4,6,3,4,4,3,4,3,5,4,5,4,4,5,2,6,3,4,7,1,75,65,1.135360045,1.221264442,90.6,0,58.3,100,0,22.2,33.3,10,75,100,0
717,72100,11/19/2016 4:20,11/19/2016 5:23,Fall16,5,1,4,6,5,6,4,5,3,6,6,4,3,2,3,2,6,5,5,1,0,70,75,0.413110499,0.143641069,59.4,0,100,100,100,11.1,16.7,0,100,100,11.1
718,71788,11/19/2016 5:13,11/19/2016 5:13,Fall16,5,7,3,4,4,6,2,4,5,5,5,6,4,3,5,2,3,3,2,3,1,80,100,1.135360045,0.499256782,81.2,90,25,0,100,11.1,50,60,75,100,66.7
720,71383,11/21/2016 17:21,11/21/2016 17:21,Fall16,4,4,7,6,5,6,3,5,4,3,6,5,3,3,4,2,1,3,4,8,1,60,60,-1.984143311,-0.217362761,93.8,60,66.7,0,33.3,0,16.7,80,83.3,0,0
724,57736,11/22/2016 3:40,11/22/2016 3:40,Fall16,2,5,7,2,2,2,6,5,1,2,6,6,4,3,5,2,3,6,2,7,1,55,80,0.897171365,1.576880155,93.8,0,33.3,0,33.3,0,16.7,10,100,0,0
725,72067,11/22/2016 8:04,11/24/2016 4:21,Fall16,5,5,7,3,6,4,6,7,5,7,6,7,5,5,2,2,5,4,4,4,0,75,80,-0.06326686,1.760076129,96.9,90,91.7,100,100,100,83.3,100,100,100,100
727,71980,11/22/2016 23:39,11/22/2016 23:39,Fall16,4,6,7,4,4,6,5,4,2,2,4,2,2,4,3,1,1,1,2,3,0,45,50,-1.265735519,-0.395170618,81.2,40,25,0,0,0,8.3,10,50,0,0
728,71377,11/23/2016 4:46,11/23/2016 4:46,Fall16,6,3,6,7,6,3,3,6,5,3,6,6,2,3,4,1,2,2,3,2,1,35,60,-1.984143311,0.321448925,84.4,0,33.3,0,66.7,0,33.3,0,100,0,0
729,72532,11/23/2016 5:15,11/23/2016 5:15,Fall16,1,7,6,6,6,6,5,4,1,6,5,6,4,3,5,2,1,2,3,7,1,70,55,-1.023705086,-0.756174448,100,20,33.3,0,100,0,41.7,30,91.7,0,0
730,72268,11/23/2016 5:16,11/23/2016 5:16,Fall16,4,6,6,5,6,7,2,4,2,5,6,7,3,1,4,1,1,1,3,3,0,85,80,-0.305297293,-0.039554905,87.5,70,41.7,0,33.3,0,33.3,40,100,0,0
732,72271,11/23/2016 6:48,11/23/2016 6:48,Fall16,6,6,6,6,3,6,5,5,6,6,5,6,4,1,5,2,2,3,4,1,1,80,75,0.897171365,0.143641069,93.8,70,33.3,0,0,0,41.7,100,100,0,0
734,72358,11/23/2016 23:31,11/23/2016 23:31,Fall16,3,2,5,6,5,6,6,4,1,5,5,3,3,2,5,1,3,3,2,2,1,45,90,0.897171365,1.038068469,96.9,0,25,0,0,0,25,0,100,0,0
735,71671,11/24/2016 23:22,11/24/2016 23:22,Fall16,3,6,6,6,5,6,4,4,2,6,5,4,4,2,2,1,1,2,2,4,0,85,80,0.897171365,-1.833797822,93.8,100,25,33.3,100,44.4,50,50,91.7,100,66.7
736,72418,11/25/2016 3:28,11/25/2016 3:28,Fall16,5,5,7,3,7,6,6,1,1,5,5,5,4,2,4,2,5,3,4,3,1,65,55,-0.785516406,-0.395170618,78.1,0,58.3,100,100,0,41.7,10,83.3,100,0
740,72016,11/26/2016 21:17,11/26/2016 21:17,Fall16,5,7,6,5,6,6,4,6,3,6,5,6,4,2,3,1,1,1,4,3,1,65,80,0.897171365,0.499256782,100,90,25,0,100,11.1,25,100,100,100,33.3
744,69808,11/27/2016 20:29,11/27/2016 20:29,Fall16,7,7,7,7,5,7,5,4,7,5,5,7,3,3,5,1,2,5,5,4,1,40,50,-0.785516406,-0.395170618,84.4,40,58.3,0,100,0,33.3,30,58.3,0,0
745,71719,11/28/2016 0:12,11/28/2016 0:12,Fall16,2,4,7,5,5,6,3,4,2,5,6,6,4,2,5,2,6,5,4,4,1,75,100,1.135360045,0.682452755,96.9,80,25,0,100,0,33.3,90,91.7,100,0
746,71653,11/28/2016 2:34,11/28/2016 2:34,Fall16,5,5,6,7,6,6,4,5,4,5,6,7,4,1,3,1,3,2,4,4,1,55,85,1.135360045,-0.217362761,90.6,100,83.3,100,100,22.2,50,90,100,100,22.2
747,71185,11/28/2016 6:13,11/28/2016 6:31,Fall16,7,7,4,6,4,6,6,5,6,5,5,6,4,3,4,2,3,3,4,4,1,30,70,-0.06326686,-0.578366591,71.9,0,58.3,0,100,0,33.3,30,58.3,100,0
749,71194,11/28/2016 19:17,11/28/2016 19:17,Fall16,6,6,6,5,5,6,5,6,6,5,5,6,4,4,4,1,6,5,4,8,1,50,65,-0.305297293,1.221264442,81.2,0,83.3,100,100,11.1,16.7,0,83.3,100,11.1
751,71530,11/29/2016 1:42,11/29/2016 1:42,Fall16,5,5,4,2,4,7,5,5,4,5,5,5,5,2,3,1,5,3,4,6,0,80,85,0.174921819,-0.578366591,96.9,60,25,0,100,0,16.7,50,100,0,0
758,65200,11/30/2016 0:56,11/30/2016 0:56,Fall16,6,6,6,3,6,6,2,5,5,6,4,5,5,3,4,2,3,5,4,4,0,100,100,1.135360045,1.576880155,93.8,100,25,0,66.7,22.2,50,100,100,100,11.1
759,72592,11/30/2016 1:30,11/30/2016 1:30,Win17,4,4,5,5,5,5,1,1,1,5,5,6,4,5,5,2,3,2,4,1,1,35,55,-1.984143311,-0.933982305,68.8,20,66.7,33.3,33.3,0,16.7,40,66.7,100,0
760,66256,11/30/2016 2:12,11/30/2016 2:12,Fall16,7,7,7,3,4,6,6,6,6,7,5,7,5,2,4,1,2,2,5,1,0,70,85,-0.06326686,-1.294986135,90.6,10,91.7,0,100,0,33.3,20,91.7,100,11.1
763,65920,11/30/2016 6:39,11/30/2016 6:39,Fall16,5,7,5,5,5,7,4,3,6,5,5,5,4,5,4,2,5,5,5,1,0,65,70,-1.745954631,-2.911421195,96.9,0,58.3,100,100,11.1,33.3,0,58.3,66.7,11.1
764,72415,11/30/2016 16:06,11/30/2016 16:06,Fall16,7,7,2,2,5,6,4,5,5,7,3,5,5,1,3,1,7,7,4,6,1,65,75,-0.06326686,-1.833797822,90.6,0,33.3,0,0,0,33.3,50,100,0,0
766,71977,11/30/2016 20:02,11/30/2016 20:02,Fall16,5,6,6,3,6,7,5,4,2,6,4,7,4,1,4,2,1,4,4,3,0,45,75,0.174921819,-0.217362761,96.9,30,25,0,100,0,58.3,20,100,100,0
767,72079,11/30/2016 20:23,11/30/2016 20:23,Fall16,2,6,3,4,5,7,7,7,2,6,4,7,4,5,4,2,4,1,2,3,1,55,65,-1.507765951,-0.756174448,75,0,25,0,33.3,0,25,0,91.7,0,0
768,57406,11/30/2016 21:35,11/30/2016 21:35,Fall16,4,5,6,4,5,6,4,5,2,5,4,5,3,1,4,2,7,2,3,3,0,55,60,-1.507765951,-0.578366591,81.2,10,25,0,100,0,25,0,100,0,0
769,72160,11/30/2016 23:34,11/30/2016 23:34,Fall16,5,5,7,3,5,6,5,2,3,7,5,4,3,2,4,1,3,3,3,1,1,60,75,1.135360045,0.682452755,78.1,80,25,0,100,0,16.7,90,100,0,0
771,72139,12/1/2016 1:06,12/1/2016 1:06,Fall16,4,4,6,5,6,4,4,4,2,6,4,5,4,2,4,2,3,2,3,3,1,50,55,-1.265735519,-0.756174448,87.5,30,25,0,33.3,0,25,40,100,0,0
773,66292,12/1/2016 3:06,12/1/2016 3:06,Fall16,4,4,5,3,5,5,4,4,2,4,5,6,3,1,5,2,1,1,4,4,1,65,60,0.655140932,0.499256782,93.8,60,58.3,0,100,0,58.3,100,100,66.7,11.1
775,72292,12/1/2016 5:34,12/1/2016 5:34,Fall16,2,6,7,6,6,7,7,6,1,6,6,7,4,4,5,2,1,4,3,7,1,35,85,-1.023705086,-0.395170618,90.6,60,25,0,0,0,41.7,60,100,0,0
778,71950,12/1/2016 16:01,12/1/2016 16:02,Fall16,2,5,7,7,6,7,5,4,1,3,5,5,4,1,5,2,1,5,5,1,1,40,80,-0.547327726,-0.756174448,21.9,0,25,0,33.3,0,25,30,66.7,0,0
780,72289,12/1/2016 22:08,12/1/2016 22:08,Fall16,6,6,6,6,6,6,5,5,2,5,4,6,1,2,3,1,2,3,1,3,1,35,50,-0.06326686,1.038068469,50,0,83.3,0,0,11.1,33.3,70,91.7,0,11.1
782,72124,12/2/2016 0:12,12/2/2016 0:12,Fall16,4,6,6,6,5,6,2,4,4,6,4,5,4,4,4,2,3,1,3,3,0,85,75,-0.547327726,0.860260612,100,60,75,100,100,33.3,50,70,75,100,0
785,72106,12/2/2016 2:02,12/2/2016 2:02,Fall16,6,7,7,6,6,3,6,7,7,7,7,7,4,5,3,2,5,5,4,4,0,60,80,0.413110499,-0.756174448,90.6,70,100,100,100,11.1,41.7,60,100,100,33.3
786,72265,12/2/2016 2:59,12/2/2016 2:59,Fall16,6,6,6,6,6,6,5,5,4,6,5,6,5,3,5,1,7,5,4,4,1,75,90,0.655140932,-0.039554905,93.8,30,100,100,100,100,33.3,60,100,100,100
787,72505,12/2/2016 4:28,12/2/2016 5:12,Fall16,5,5,5,5,5,6,6,5,6,5,3,6,4,4,3,2,4,2,3,2,1,35,45,-0.785516406,-0.578366591,68.8,0,33.3,33.3,33.3,0,8.3,0,66.7,0,0
790,71470,12/2/2016 16:16,12/2/2016 16:16,Fall16,3,6,3,7,6,6,2,6,2,3,3,6,4,3,3,1,3,3,2,4,0,80,75,-0.305297293,-0.217362761,62.5,60,91.7,100,100,11.1,58.3,70,100,100,11.1
791,72367,12/2/2016 19:10,12/2/2016 19:10,Fall16,6,6,5,5,6,5,5,5,5,5,5,4,5,2,3,1,5,4,4,1,1,85,90,1.135360045,-0.039554905,96.9,100,100,100,100,100,50,100,100,100,100
792,72493,12/2/2016 19:30,4/13/2017 18:00,Fall16,6,7,7,4,5,6,3,5,2,6,6,4,4,3,4,2,6,5,5,4,1,75,80,1.135360045,0.682452755,93.8,100,100,100,100,33.3,25,80,100,100,33.3
795,71554,12/2/2016 21:06,4/5/2017 4:26,Fall16,5,4,3,4,5,6,3,4,3,6,5,7,4,2,3,1,3,6,4,4,1,80,85,1.135360045,0.499256782,84.4,90,100,100,100,22.2,58.3,100,100,100,11.1
800,72655,1/10/2017 2:25,1/10/2017 2:25,Win17,5,5,7,4,5,5,5,5,4,6,6,2,3,3,5,2,1,2,2,3,0,45,80,0.214905274,1.505560074,87.5,70,25,0,100,0,25,80,100,0,0
801,72634,1/10/2017 18:25,1/12/2017 3:40,Win17,6,6,6,5,6,6,5,5,4,6,4,5,4,5,4,1,2,1,3,3,0,80,100,1.647933507,1.505560074,96.9,100,66.7,66.7,100,22.2,33.3,90,100,100,77.8
803,72685,1/10/2017 20:18,6/17/2018 9:36,Win17,5,5,6,6,5,6,5,6,3,5,5,7,4,2,3,2,4,3,4,1,1,80,100,1.075582892,1.505560074,100,100,41.7,100,100,100,25,80,100,100,100
804,72712,1/10/2017 21:37,1/10/2017 21:37,Win17,6,5,5,5,5,5,5,5,5,6,6,6,4,5,3,2,5,5,3,4,0,60,60,0.214905274,-1.067005366,100,70,25,33.3,100,0,33.3,40,75,33.3,0
805,72724,1/10/2017 23:50,1/10/2017 23:50,Win17,6,6,6,5,4,5,5,4,7,6,5,5,4,4,3,2,5,6,5,1,1,55,80,0.498928888,-0.928086832,81.2,30,25,33.3,100,0,50,60,100,66.7,0
809,72769,1/11/2017 19:52,1/11/2017 19:52,Win17,6,5,6,2,5,6,6,3,6,5,5,6,4,1,3,2,4,2,3,7,1,60,70,0.498928888,-0.356977304,96.9,70,41.7,0,100,100,58.3,80,91.7,100,33.3
810,72772,1/11/2017 21:03,1/11/2017 21:03,Win17,6,6,3,5,2,2,1,5,6,7,7,7,4,5,5,1,6,5,5,1,1,75,95,1.647933507,0.358195888,93.8,60,100,100,100,11.1,50,100,100,100,66.7
811,72778,1/11/2017 22:46,1/11/2017 22:46,Win17,5,6,5,7,2,6,6,4,3,6,6,6,4,1,5,1,6,5,4,2,1,80,85,0.498928888,0.502259553,93.8,0,50,0,66.7,11.1,25,0,100,100,77.8
812,72688,1/11/2017 22:57,1/11/2017 22:57,Win17,6,6,6,7,5,6,5,4,4,4,4,4,2,4,4,1,5,5,3,2,0,60,90,0.78725589,0.219277354,93.8,90,91.7,0,100,100,33.3,80,100,100,100
813,72814,1/12/2017 5:58,1/12/2017 5:58,Win17,7,6,6,2,6,6,5,5,5,5,4,5,4,1,5,2,5,3,4,1,1,40,75,-0.361748729,-0.639959503,84.4,10,25,100,100,11.1,25,10,83.3,100,0
