id_code,user,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh,ratereading,FathEd,MothEd,Income,class,gender,comfyspkreadeng,Ethnic
80437,#N/A,5,5,7,5,6,6,5,6,6,3,4,2,2,n/a,"1, 2, 5","algebra 2003, geometry 2004, statistics 2008",n/a,3,1,4,5,5,14,3,1,1,4
80440,2543,6,5,6,6,6,6,6,3,6,2,6,6,2,Elementary Statistics,"1, 2, 3, 5",Statistics in 2018. Algebra and Geometry in 1993-4. Pre-calculus in 2000.,[Decline to Answer],3,3,5,5,5,11,5,2,1,1
80446,#N/A,5,6,7,3,5,6,6,6,6,2,6,2,2,biostatistics,"1, 2, 3, 5",Biostatistics 2017,[Decline to Answer],4,4,4,3,4,11,5,2,1,7
80452,2611,6,6,6,6,6,6,6,6,6,5,5,6,1,calculus,"1, 2, 3, 4, 5",Calculus 2018,N/A,3,4,4,1,2,6,3,2,1,3
80455,#N/A,6,6,5,6,7,6,4,3,5,3,2,6,2,Discrete Mathematics,"1, 2, 3, 4, 5, 6","Algebra in 2012, Geometry in 2011, Pre-Calculus/Triginometry in 2013, Calculus in 2015, Statistics in 2015",[Decline to Answer],2,5,5,6,5,11,4,2,1,4
80458,#N/A,5,6,6,6,7,6,5,5,5,5,6,5,2,Statistics,"1, 2, 3, 4, 5",Statistics 2016,[Decline to Answer],4,5,3,5,5,7,4,2,1,4
80461,#N/A,5,6,6,5,6,6,6,5,6,3,4,5,2,Statistics,"1, 2, 3, 4, 5","Statistics 2017, calculus 2012, pre calculus 2011-2012, geometry 2009-2010, algebra 2008-2009",[Decline to Answer],4,2,4,5,5,11,4,2,1,1
80464,2631,1,6,6,4,6,7,5,6,5,5,4,2,2,no,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,1,5,4,4,11,3,2,1,4
80467,2557,5,5,7,3,5,7,4,6,6,5,6,3,2,Statistics,"1, 2, 3, 4, 5",Statistics in 2017; Calculus in 2016; Pre-Calculus/Trignometry in 2015; Geometry in 2014; Algebra in 2013,,5,1,5,5,5,11,4,2,1,4
80473,2646,6,5,6,6,6,6,6,6,6,5,6,6,2,Statistics,"1, 2, 3, 4, 5","Algebra 2012, Geometry 2013, Pre-Calc 2015, Calculus 2016, Statistics 2017",[Decline to Answer],4,1,3,6,5,12,5,2,1,1
80476,#N/A,6,6,6,6,7,4,7,4,7,2,6,6,1,CALCULUS III,"3, 4, 5, 6","Precalculus, Statistics, Business Calculus in 2017, Calculus I and II in 2018",Discrete Mathematics in 2018,4,5,3,3,4,14,2,2,1,1
80479,#N/A,7,5,6,3,6,6,6,5,6,3,4,2,2,Modern Business Math,1,2007,[Decline to Answer],2,2,3,1,1,4,2,2,1,3
80482,2598,3,4,6,6,6,6,3,6,6,4,7,4,2,Applied Statistics for the Life Sciences,"1, 2, 3, 4, 5","Statistics in 2018, Calculus in 2016, Pre-calc/Trig in 2016, Geometry in 2015, Algebra in 2015",[Decline to Answer],4,4,4,6,5,11,5,2,1,7
80485,#N/A,6,6,7,6,5,7,6,6,5,5,6,5,2,Pre-Calculus,"1, 2, 3, 4, 5","Algebra 1 in 2012, Geometry in 2013, Algebra 2/Triginometry in 2014, Pre-Calculus in 2015 and 2017, Calculus in 2017, Statistics in 2017",[Decline to Answer],5,1,4,6,2,12,5,2,1,4
80488,2575,5,4,4,6,7,5,7,5,6,6,6,5,2,Statistic 217,"1, 2, 3, 4, 5",Statistics 217 in 2018,[Decline to Answer],4,3,3,7,1,3,1,2,1,4
80491,#N/A,5,4,5,1,4,7,3,4,6,4,4,1,1,Math 1A,"1, 2, 3, 4, 5","Algebra in 2012, Geometry in 2013, Pre-Calc in 2014, Calc in 2015, Statistics in 2017",[Decline to Answer],4,2,3,6,6,9,5,2,1,1
80494,#N/A,3,2,5,5,5,5,6,5,6,1,7,6,2,Calculus,"1, 2, 3, 4",2000,[Decline to Answer],4,1,5,6,5,11,5,2,1,1
80497,#N/A,5,5,5,5,7,7,4,7,7,3,5,5,2,Statistics,"1, 2, 3, 4, 5",statistics 2015-2016,[Decline to Answer],4,1,4,5,3,10,4,2,1,1
80500,#N/A,2,5,3,6,7,6,6,2,3,6,5,6,2,Statistical Inference for Management II,"1, 2, 3, 4, 5","Algebra in 2011, Geometry in 2010, Pre-Calculus in 2012, Calculus in 2014, Statistics in 2015",[Decline to Answer],3,2,5,2,2,11,4,2,1,1
80503,2627,7,7,7,6,4,7,5,7,7,7,7,5,2,None,"1, 2, 3, 4, 5",Stats 2017,[Decline to Answer],4,4,5,3,3,13,6,2,1,4
80506,#N/A,7,7,7,7,7,7,6,7,7,5,6,6,2,statistics,"1, 2, 3, 4, 5",2011 statistics,[Decline to Answer],5,2,4,4,5,8,3,2,1,5
80509,2597,2,5,3,5,6,7,4,6,5,3,4,2,1,Elementary statistics,"1, 2, 5",2018,[Decline to Answer],4,2,4,7,7,6,3,2,1,3
80512,#N/A,7,6,7,5,7,4,7,6,7,3,4,5,2,Algebra,"1, 2",[Decline to Answer],[Decline to Answer],3,5,4,3,1,1,1,1,1,4
80515,2650,7,5,4,1,3,6,2,2,6,6,4,1,2,none,"1, 2, 3, 4",calculus in 2016,[Decline to Answer],4,1,3,6,6,3,1,2,1,4
80518,2626,7,5,7,6,7,5,5,5,7,4,7,6,2,Pre-calculus,"1, 3",pre-calculus 2018,[Decline to Answer],4,3,3,3,1,6,2,1,1,3
80521,2618,6,6,6,2,5,6,4,5,7,5,4,1,2,beginning algebra,1,[Decline to Answer],[Decline to Answer],4,2,5,7,3,14,4,2,1,3
80524,#N/A,4,4,4,2,5,7,7,5,7,6,4,3,2,statistics,"1, 2, 3, 4, 5",Statistics in 2016-2017,n/a,4,1,4,2,2,5,3,2,1,8
80527,2673,6,5,6,5,6,5,4,3,6,2,6,3,2,Algebra 2,"1, 2","Algebra 1 in 2015-16, Geometry in 2016-17, and Algebra 2 in 2017-18",[Decline to Answer],2,1,3,6,6,12,6,2,1,1
80530,2570,6,6,6,1,6,6,3,4,7,2,4,1,2,Pre- Algebra,"1, 2","1 algebra 2009, geometry 2012",[Decline to Answer],3,1,5,3,4,10,4,2,1,1
80533,2595,3,2,6,2,2,6,7,3,5,3,2,1,2,Intermediate algebra,"1, 2, 3, 5","Geometry 2013, algebra 2014, precalculus 2015, statistics 2016",[Decline to Answer],4,2,4,3,2,10,4,2,1,4
80536,2608,4,3,4,3,4,7,3,5,5,7,1,1,2,n/a,"1, 3, 5","2018, Statistics",[Decline to Answer],4,2,5,5,5,11,5,2,1,1
80539,2645,2,4,5,6,7,6,4,6,6,3,3,6,2,AP Calculus AB,"1, 2, 3, 4",[Decline to Answer],[Decline to Answer],4,1,4,5,5,11,5,2,1,4
80542,#N/A,5,4,3,1,4,5,5,4,6,3,3,2,2,Algebra,1,Algebra in 2017,[Decline to Answer],4,2,4,2,2,6,4,1,1,3
80545,2624,6,5,5,5,7,7,3,5,6,3,3,5,1,"no, math studies","1, 2, 4, 5",[Decline to Answer],[Decline to Answer],4,1,5,3,2,8,3,1,1,3
80548,#N/A,2,4,6,6,7,7,4,5,7,3,5,6,2,Applied Statistics for the Biological Sciences,"1, 2, 3, 4, 5","Algebra in 2014, Geometry in 2013, Pre-Calculus/Triginometry in 2015, Calculus in 2017, Statistics in 2018",[Decline to Answer],5,3,5,5,2,12,6,2,1,3
80551,2641,5,5,5,3,3,5,4,3,5,5,4,3,2,Statistics,"1, 2, 3, 5",Stats 2015,[Decline to Answer],4,1,3,2,1,1,1,2,0,3
80554,2634,4,4,4,4,4,4,4,4,4,4,4,4,1,ELEMENTARY STATS,5,[Decline to Answer],[Decline to Answer],5,3,3,7,7,14,3,2,1,3
80557,2636,3,5,6,6,6,6,3,3,6,6,3,4,2,Statistics,"1, 2, 3, 4, 5",Stats in 2018,[Decline to Answer],4,3,5,2,6,10,4,2,1,3
80560,#N/A,4,2,7,2,2,5,6,5,6,6,4,2,2,Calculus,"1, 2, 3, 4, 5","Calculus in 2017, Status in 2016, Precalc in 2014, Algebra in 2011, Geometry in 2012",[Decline to Answer],4,3,2,5,7,11,5,2,1,7
80563,#N/A,5,6,4,4,5,6,3,5,5,2,5,3,2,Math 1B (Calculus),"1, 2, 3, 4, 5","Algebra 2013, Geometry 2014, Pre-calculus 2015, Calculus AB 2016, Statistic 2017",[Decline to Answer],4,5,4,5,2,13,5,2,1,4
80566,2567,6,3,5,4,5,7,3,6,7,3,3,1,2,High School Pre Calculus,"1, 2, 3","Algebra in 2016, Geometry in 2015, Pre Calculus in 2017, trigonometry in 2016",[Decline to Answer],3,1,5,5,5,11,5,2,1,1
80569,2609,6,6,7,6,7,7,7,2,7,1,7,6,2,Statistics in 2012,"1, 2, 5",Statistics in 2012,n/a,4,4,4,6,5,8,2,2,1,1
80572,#N/A,5,6,6,4,4,6,4,5,6,5,5,2,2,Intro to Statistics,"1, 2, 3, 5","Algebra in 2012, Geometry in 2013, Pre-Calc in 2014, Statistics in 2017",[Decline to Answer],3,1,4,7,7,4,3,2,1,1
80575,#N/A,6,6,6,6,5,7,6,3,7,5,3,3,2,Geometry,"1, 2",[Decline to Answer],[Decline to Answer],4,4,3,6,1,4,4,1,1,4
80578,#N/A,6,6,7,6,6,6,6,5,5,6,3,6,2,N/A,"1, 2, 3, 4, 5","algrea 2011 geometry 2012 precalc/trig 2013 stats 2013, calc 2015",[Decline to Answer],5,2,4,5,4,12,5,2,1,1
80581,#N/A,7,4,5,7,7,6,7,5,6,4,4,5,2,accounting and finite math,"1, 5","algebra 2016, statistics 2017 and 2018",[Decline to Answer],3,4,5,7,2,4,2,2,1,3
80584,#N/A,6,5,6,2,5,6,5,3,6,4,3,2,2,Calculus for the Life Sciences I,"1, 2, 4, 5","Algebra in 2016, Geometry in 2015, Calculus in 2018, Statistics in 2017",[Decline to Answer],4,1,5,2,2,12,5,2,1,7
80587,2578,2,4,6,5,3,5,7,6,7,5,6,1,2,AP Calc BC,"1, 2, 3, 4",[Decline to Answer],[Decline to Answer],3,1,5,5,4,5,2,1,1,4
80590,#N/A,3,5,4,3,6,6,6,6,7,4,6,3,2,Elementary Algebra,"1, 2",Algebra in 2018,[Decline to Answer],3,1,5,1,3,6,3,2,1,3
80593,#N/A,6,6,6,2,2,5,5,5,5,5,5,5,2,STATISTICS,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],5,5,2,5,1,8,3,2,1,4
80596,#N/A,6,3,6,3,6,6,6,6,6,3,4,3,2,AP Statistics,"1, 2, 3, 5","Algebra in 2012, Geometry in 2013, Pre-Calculus in 2014, Statistics in 2015",[Decline to Answer],4,1,4,6,3,5,3,2,1,4
80599,#N/A,5,5,6,6,6,7,6,7,6,6,6,3,1,Math 1A,"1, 2, 3, 4, 5","Algebra in 2015, Geometry in 2015, Pre-Calc in 2016, Statistics in 2016, calculus in 2018",[Decline to Answer],5,1,5,6,6,11,5,2,1,4
80602,#N/A,5,5,3,3,6,6,6,6,6,6,6,5,1,finance,5,[Decline to Answer],[Decline to Answer],5,5,3,2,3,14,2,2,1,4
80605,2682,7,7,7,6,7,4,6,7,7,7,7,7,2,statistics,"1, 5",2014,[Decline to Answer],3,3,5,2,1,2,2,2,1,3
80608,#N/A,4,5,5,4,5,5,3,5,5,4,4,3,2,Elementary Statistics,"1, 2, 5, 6",[Decline to Answer],[Decline to Answer],4,1,5,7,7,10,4,2,1,8
80611,2667,6,4,5,3,6,4,6,3,7,5,5,3,2,intermediate algebra,"1, 2",2017(algebra) 2015(high school geometry),[Decline to Answer],2,2,3,6,2,9,5,1,1,1
80614,#N/A,6,3,6,2,2,5,6,6,6,6,5,2,2,AP statistics,"1, 2, 3, 5","algrebra in 2012, geometry in 2013, pre-calc in 2014, statistics in 2015",[Decline to Answer],4,1,3,5,5,11,4,1,1,4
80617,2564,7,7,7,5,5,6,7,6,7,6,7,5,2,Statistic,5,[Decline to Answer],[Decline to Answer],2,4,3,2,7,14,1,2,1,2
80620,2677,6,5,3,6,7,6,4,5,6,3,6,6,2,Calculus II,"1, 2, 3, 4, 5","Algebra in 2013, Geometry in 2014, Pre-Calculus/Trigonometry in 2015, Statistics in 2017, Calculus in 2018",[Decline to Answer],5,1,4,4,5,8,4,1,1,7
80623,#N/A,5,5,6,4,5,7,1,5,5,6,4,1,2,statistics 2018,"1, 2, 3, 5",statistics 2018,[Decline to Answer],4,1,5,1,5,11,4,2,1,7
80626,#N/A,6,5,5,7,7,2,7,2,6,2,6,7,2,Calculus III,"1, 2, 3, 4, 5","Algebra in 2012 & 2014, Geometry in 2013, Pre-calculus in 2015, Calculus in 2016 & 2018, Statistics in 2017",[Decline to Answer],5,3,4,3,3,11,5,2,1,1
80629,#N/A,3,5,5,3,3,7,3,6,6,5,5,2,2,Math 16C,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],5,5,2,6,6,11,4,2,1,4
80632,#N/A,7,7,7,6,6,6,4,2,7,2,6,5,2,Linear Algebra,"1, 2, 3, 4, 5, 6",Linear Algebra 2016,Linear Algebra 2016,4,5,5,6,6,12,5,2,1,1
80635,#N/A,5,7,6,2,4,6,5,3,5,4,6,1,2,Precalculus trigonometry,"1, 2, 3, 6",[Decline to Answer],"Financial Algebra, 2015",4,3,4,3,5,12,5,2,1,7
80638,#N/A,4,5,6,1,6,6,6,4,6,6,4,1,2,Statistics,5,Statistics in 2017,[Decline to Answer],4,1,5,5,5,12,5,2,1,4
80641,2678,7,7,7,6,7,7,5,5,4,1,7,7,1,algebra,3,current,na,4,3,5,7,7,2,1,1,1,1
80644,2671,5,5,5,4,6,7,6,6,7,5,5,4,1,trigonometry,3,2017 algebra 2,[Decline to Answer],3,5,3,2,2,8,3,1,1,4
80647,2664,5,6,6,6,6,7,3,2,5,6,5,6,2,Linear Algebra & Differential Equations,"1, 2, 3, 4, 5","Geometry in 2014, Algebra and Trigonometry in 2015, Statistics in 2017, Calculus in 2018",[Decline to Answer],4,3,5,3,3,4,2,1,1,7
80650,2676,1,5,7,7,7,7,7,3,7,4,7,5,2,calculus,"1, 2, 3, 4, 5",2018,[Decline to Answer],4,2,4,3,5,11,5,2,1,1
80653,2654,6,5,7,7,7,7,6,3,6,2,6,6,2,Linear Analysis (Linear Algebra and Differential Equations),"1, 2, 3, 4, 6",[Decline to Answer],Linear Analysis,4,3,3,4,5,8,4,1,1,4
80656,2838,2,2,6,2,5,6,5,5,7,5,6,2,2,College Mathematics,"1, 2, 3, 5",Statistics in 2016,[Decline to Answer],4,1,5,4,6,11,5,2,1,7
80659,2647,5,6,6,6,6,6,6,4,6,3,6,5,2,NA,"1, 2, 3, 4",Calculus in 2018,NA,4,2,5,6,5,11,4,1,1,7
80662,2579,6,6,7,6,6,6,6,6,6,6,6,7,2,Statistics,"1, 2, 3, 4, 5","Statistics 2013, Calculus 2012, Pre-Calculus 2010, Geometry 2009, Algebra 2008",[Decline to Answer],4,3,4,1,1,8,2,1,1,3
80665,2590,2,5,6,1,1,6,2,5,5,3,2,1,2,n/a,"1, 2",[Decline to Answer],n/a,4,4,5,1,1,5,2,2,1,3
80668,2620,5,5,5,5,7,7,5,6,6,3,5,5,1,calculus,"1, 2, 3, 4, 5",calculus in 2018,[Decline to Answer],5,1,4,5,5,13,5,2,1,4
80671,#N/A,6,5,5,3,6,4,3,4,7,4,4,4,2,Pre-Calculus,"1, 2, 3, 5","Statistics in 2016, Pre-Calculus in 2018",N/A,5,2,3,3,3,14,2,2,1,7
80674,#N/A,7,6,7,6,7,6,3,5,7,3,4,4,2,Calculus (high school),"1, 2, 3, 4, 5",Algebra 2014/2015 Geometry 2013/2014 Pre-calc 2015/2016 Calc 2016/2017 Stats 2017/2018,[Decline to Answer],4,1,4,5,5,11,4,2,1,4
80677,#N/A,5,7,6,5,5,7,6,5,7,4,2,4,2,Introduction to research methods,"1, 2, 3, 5","Algebra in 2012, Geometry in 2013, Pre-Calculus/Triginometry in 2014, Statistics in 2017",[Decline to Answer],3,2,3,6,5,10,5,2,1,4
80680,#N/A,7,4,6,7,7,7,5,4,7,5,6,7,2,precalculus,"1, 2, 3",2014,[Decline to Answer],4,1,5,3,6,13,5,2,1,7
80683,2632,7,6,6,6,6,6,6,7,6,5,7,6,2,Linear Analysis and Differential Equations,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,5,5,5,6,12,5,2,1,7
80686,#N/A,7,5,4,2,6,7,4,6,6,6,5,3,2,geometry,"1, 2",2006,[Decline to Answer],4,1,4,1,1,5,3,2,1,3
80689,#N/A,6,6,5,4,6,6,3,3,6,6,6,3,2,Calculus I,"1, 2, 3, 4, 5",Calculus in 2017,N/A,4,5,5,2,5,5,3,2,1,4
80692,#N/A,6,5,5,6,6,6,5,4,6,5,4,5,2,Pre Calculus,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,2,3,1,2,14,3,2,1,3
80695,2694,5,4,4,1,4,7,2,5,4,7,7,1,2,Trigonometry,"2, 3, 5",Going to take Calculus next summer session,[Decline to Answer],3,5,4,1,1,5,1,2,1,4
80698,#N/A,6,3,7,7,7,3,7,3,6,5,7,6,2,Statistics 2017,"1, 2, 3, 4, 5, 6","Statistics in 2016, Calculus in 2015, Pre-Calculus in 2013, Geometry in 2009, Algebra in 2011",Linear Analysis in 2016,4,5,5,6,5,12,5,1,1,1
80701,#N/A,6,6,6,6,4,5,4,5,6,4,4,4,2,statistics,"1, 2, 3, 5","algebra in 2008, geometry in 2006, pre-calculus in 2008, statistics in 2017",[Decline to Answer],4,4,5,2,4,11,3,2,1,1
80704,2583,6,3,6,5,7,6,7,2,6,2,6,6,2,Precalculus,"1, 2, 3","Algebra in 2015, Geometry in 2016, Trigonometry in 2017, Precalculus in 2018",[Decline to Answer],3,1,4,6,6,12,5,2,1,4
80707,2672,5,6,5,4,6,5,6,4,7,3,4,3,2,Statistics,5,Statistics in 2016,[Decline to Answer],4,1,2,1,1,6,2,2,0,3
80710,#N/A,7,6,7,5,5,6,2,5,7,2,4,2,2,Statistics,"1, 2, 5","Geometery in 2012, Algebra in 2016, Statistics in 2017",[Decline to Answer],2,2,4,1,1,5,4,2,1,3
80713,2613,6,6,7,6,6,6,4,5,6,6,4,5,2,Statistics,"1, 2, 3, 5","Algebra in 2009, Geometry in 2011, Pre-Calculus-Triginometry in 2012, Statistics in 2016",[Decline to Answer],3,2,5,5,5,11,5,2,1,1
80716,2619,5,4,6,3,3,5,4,4,5,4,4,4,2,Intro to Statistical Concepts and Methods,"1, 2, 3, 5","Algebra in 2018, Geometry in 2014, Pre-Calculus in 2016, Statistics in 2018",[Decline to Answer],4,2,3,5,5,13,5,2,1,1
80719,2689,6,6,6,5,5,7,6,6,6,6,5,3,2,Linear Analysis 2,"1, 2, 3, 4, 5","Linear Analysis  in 2016, Calculus 2014, Statistics 2013, Geometry 2008",[Decline to Answer],4,5,4,1,4,2,1,2,1,4
80722,#N/A,6,7,7,7,7,5,6,5,6,3,4,6,2,Calculus II,"4, 5",Statistics 2013 Calculus 2014,[Decline to Answer],5,2,5,5,5,12,5,2,1,1
80725,2607,4,4,5,6,6,6,4,5,4,4,4,6,2,statistics,"1, 2, 5","algebra 2012 & 2013 , Geometry 2014 & 2015 , statistics 2018",[Decline to Answer],4,3,2,2,1,6,2,2,1,3
80728,2572,2,5,2,1,7,6,4,5,5,3,5,1,2,n/a,1,Intermediate Algebra 2018,[Decline to Answer],4,3,5,3,1,2,4,2,1,3
80731,2606,7,4,5,5,5,6,4,3,5,5,3,5,2,"Math 10, I will be taking Stats Fall 2018","1, 2",2017,2017,3,2,3,7,7,9,4,2,1,3
80734,#N/A,6,6,6,6,6,6,6,5,6,5,6,6,2,Statistics,"1, 2, 5",2016,[Decline to Answer],4,5,5,7,5,11,5,1,1,3
80737,2686,6,6,6,5,6,6,6,5,7,5,6,3,2,Math 48A,"1, 2, 3, 5",Pre-Calculus 2016,[Decline to Answer],4,2,4,3,5,11,4,2,1,1
80740,#N/A,4,5,6,7,6,3,7,5,6,5,6,5,2,Statistics,"1, 2, 3, 4, 5",Stats in 2018,[Decline to Answer],4,1,4,6,6,11,5,2,1,1
80743,2675,7,6,7,5,5,7,6,7,6,3,5,3,2,int algebra,1,2018 spring,[Decline to Answer],3,1,3,1,4,7,2,2,1,7
80746,#N/A,6,6,6,2,7,7,4,4,6,6,2,1,1,Statistics,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,2,5,6,5,13,5,2,1,7
80749,#N/A,5,6,7,2,6,7,7,6,6,4,5,3,2,PreCalculus,"1, 2, 3","Algebra in 2014, Geometry in 2015, Precalculus in 2016",[Decline to Answer],4,1,5,5,5,12,4,2,1,1
80752,#N/A,5,6,5,6,6,5,3,5,6,4,5,4,2,Stats 117,"1, 2, 3, 4, 5",Stats 117,[Decline to Answer],4,2,5,5,4,8,4,2,1,1
80755,#N/A,7,5,7,7,7,2,7,1,7,2,7,7,2,Discrete Systems,"1, 2, 4, 5, 6","Algebra in 2005, Geometry in 2005, Calculus in 2006, Statistics in 2007",Discrete Systems in 2018,4,5,5,2,5,7,3,1,1,1
80758,#N/A,3,3,5,1,1,7,4,6,6,7,4,1,2,I took a computer programming course that counted toward my math credits.,"1, 2, 3",[Decline to Answer],[Decline to Answer],3,2,5,6,4,11,4,2,1,3
80761,2661,2,2,5,6,5,5,6,4,6,6,4,4,2,Intermediate Algebra,1,Algebra in 2018,[Decline to Answer],1,2,4,5,2,8,3,1,1,4
80764,2589,5,2,6,5,7,5,7,2,7,1,4,6,2,Algebra,"1, 2","Algebra in 2010, Geometry in 2004",[Decline to Answer],3,1,4,2,2,14,2,2,1,1
80767,2612,6,6,5,6,5,7,6,6,7,6,4,2,2,Statistics,"1, 2, 3, 5",[Decline to Answer],[Decline to Answer],4,3,5,4,5,11,4,1,1,1
80770,#N/A,6,4,3,2,5,6,2,5,6,6,5,3,2,algebra,1,[Decline to Answer],[Decline to Answer],2,1,4,1,1,6,2,2,1,3
80773,2658,5,3,7,3,5,7,4,5,5,5,5,2,2,calculus,"1, 2, 4, 5",2018 calculus,[Decline to Answer],5,5,3,5,5,5,4,2,1,4
80776,#N/A,6,6,6,5,5,7,7,6,7,2,4,7,1,Number Theory,"1, 2, 3, 4, 5, 6","Algebra 2012, Geometry 2012, Pre-Calculus 2013, Calculus 2014, Statistics 2016",Number Theory 2018,4,5,5,5,5,13,5,1,1,1
80779,2604,7,7,7,6,6,6,4,3,6,6,7,5,2,Calculus II,"1, 2, 3, 4, 5","Algebra in 2011, Geometry in 2012, Pre-Calculus/Trigonometry in 2014, Calculus in 2017, Statistics in 2016",[Decline to Answer],4,2,5,5,6,11,5,2,1,1
80782,2815,6,6,6,6,6,5,6,6,6,5,4,5,2,Calculus 3,"1, 2, 3, 4",2017,[Decline to Answer],3,5,5,5,3,6,4,2,1,1
80785,#N/A,5,4,4,3,4,5,3,6,7,4,6,3,2,Statistics,"1, 2, 3, 5",Statistics in 2018,[Decline to Answer],4,1,4,6,6,11,4,2,1,4
80788,2652,7,2,7,6,7,5,7,2,7,4,4,3,2,Calculus 2 for the Life Sciences,"1, 2, 3, 4, 5","Algebra in 2012, Geometry in 2013, Pre-calculus in 2015 and 2016, Statistics in 2017, Calculus in 2018",[Decline to Answer],4,2,5,2,4,11,4,2,1,7
80791,2642,3,5,5,5,6,5,4,4,6,6,5,5,1,pre cal,3,pre cal in 2018,[Decline to Answer],5,5,3,1,2,10,5,2,1,4
80794,#N/A,2,5,5,3,5,7,2,5,7,6,4,1,2,Statistics,"1, 2, 3, 5",2017,[Decline to Answer],4,1,4,5,6,8,5,2,1,1
80797,#N/A,3,4,6,3,6,7,7,6,6,4,4,1,2,Differential Equations.,"1, 2, 3, 4, 5",1987,[Decline to Answer],5,5,5,1,4,14,6,2,1,4
80800,#N/A,3,4,6,5,4,6,3,6,7,4,3,2,2,Intermediate Social Statistics in Fall 2017,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,4,5,3,1,14,1,2,1,4
80803,#N/A,6,3,6,3,6,6,5,6,6,3,4,3,2,Algebra 2,"1, 2",1999,[Decline to Answer],3,1,2,3,3,6,2,2,0,3
80809,#N/A,7,6,7,5,6,5,5,4,3,6,3,3,2,geometry,"1, 2",[Decline to Answer],[Decline to Answer],4,1,5,4,5,14,3,1,1,7
80812,#N/A,7,6,6,6,4,7,4,6,6,5,5,6,2,intermediate algebra,"1, 2",[Decline to Answer],[Decline to Answer],3,2,3,7,1,4,3,2,1,6
80815,2653,6,3,7,1,6,4,6,5,6,4,4,3,2,Algebra,"1, 2",Algebra 2016,Geometry 2015,2,1,5,1,1,2,1,2,1,3
80818,2687,6,5,5,6,5,6,2,2,6,1,5,6,2,Linear Analysis,"1, 2, 3, 4, 5, 6","Algebra in 2013, Geometry in 2012, Pre-Calc in 2014, Calc in 2016, Stats in 2016",Linear Analysis in 2016,4,5,5,4,3,11,5,1,1,1
80821,2629,1,2,2,3,6,7,2,5,6,6,5,1,1,AP Calculus BC,"1, 2, 3, 4","Algebra in 2014, Geometry in 2015, Pre-Calculus in 2017, Calculus in 2018",[Decline to Answer],4,1,5,5,6,12,5,2,1,4
80824,#N/A,7,6,6,6,5,5,7,6,7,3,3,4,2,Statistics,"1, 2, 5","Geometry 2003, Algebra 2017, Statistics 2018",[Decline to Answer],2,4,3,2,2,5,3,1,1,1
80827,2703,6,6,6,3,7,6,3,5,4,3,5,6,1,Statistics,"1, 3, 5",[Decline to Answer],[Decline to Answer],4,2,5,5,5,11,4,2,1,1
80830,2592,7,6,7,7,7,7,3,6,7,2,7,6,2,Linear Analysis 2,"1, 2, 3, 4, 5, 6",[Decline to Answer],"Linear Analysis 2 - 2018, Linear Analysis 1 - 2017",4,5,5,5,5,11,5,1,1,1
80836,2659,7,7,6,5,7,7,7,5,7,2,7,5,2,stats,"1, 2, 3, 4, 5","Algebra in 2014, geometry in 2013, pre-calc, 2015, calc in 2016 - 1017, stat in 2018",[Decline to Answer],4,5,3,5,6,10,4,1,1,1
80839,2638,6,5,4,4,5,6,7,6,6,6,6,1,2,Precalculus,"1, 2, 3",Precalculus in 2015,[Decline to Answer],4,3,5,1,2,4,4,2,1,4
80842,2707,7,7,7,6,3,7,4,7,7,6,6,5,2,n/a,"1, 3, 5",Statistics in 2016,[Decline to Answer],4,5,5,6,6,11,4,1,1,4
80845,#N/A,6,6,6,1,6,6,3,5,5,5,3,3,1,Elementary statistics,"1, 2, 5","Algebra 2009, Geometry 2005, Statistics 2018",[Decline to Answer],4,5,5,2,3,11,3,2,1,1
80848,2660,5,5,6,3,6,6,5,4,6,4,5,3,2,Calculus,"1, 2, 3, 4, 5","Geometry 2010, Algebra 2011, Pre-Calculus/Trig 2012, Calculus 2014, Statistics 2013",[Decline to Answer],4,3,3,6,3,11,5,1,1,1
80851,2695,5,4,6,5,6,6,6,6,6,6,3,5,1,statistics,"1, 2",Algebra 1 in 2015 and Algebra 2 in 2017 and Geometry in 2016,[Decline to Answer],5,3,5,5,6,11,5,2,1,4
80854,2602,5,6,5,6,7,6,3,4,5,6,7,5,2,Intermediate Microeconomics 1,"1, 2, 3, 4, 5, 6","Algebra in 2010, Geometry in 2011, Trigonometry in 2012, Pre-Calculus in 2014, Calculus in 2018",Intermediate Microeconomics 2018,4,3,5,6,5,12,5,1,1,8
80857,2688,7,1,6,1,6,6,6,3,6,2,4,5,2,N/A,1,2016,N/A,2,1,4,1,5,9,4,2,1,3
80860,2684,5,4,6,5,7,7,6,3,5,2,5,4,1,Math1A,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,2,3,7,4,2,1,2,1,4
