user,FigureRotation,EmbeddedFigure,LetterSets,Vocab,AddSubtract,MarkXYI,MarkXYII,MarkThetaI,MarkThetaII,Right Triangle Trig I,Right Triangle Trig II,Right Triangle Trig III,Right Triangle Trig IV,Right Triangle Trig V,TrigIDs
2374,80,55,0.214905274,0.929305416,96.9,50,90,91.7,100,100,100,100,66.7,66.7,16.7
2375,80,55,0.78725589,-0.068849975,84.4,10,30,25,100,33.3,100,100,0,11.1,33.3
2376,55,55,-1.506449961,-1.643260024,93.8,0,0,41.7,75,0,0,0,0,11.1,33.3
2377,85,60,0.498928888,0.07521369,90.6,30,40,25,100,0,0,0,0,0,16.7
2378,60,40,-0.645772343,-0.068849975,56.2,0,0,33.3,58.3,0,0,0,0,0,8.3
2379,70,55,0.498928888,-0.21291364,96.9,80,90,25,91.7,100,100,100,77.8,66.7,8.3
2380,70,65,1.647933507,0.646323217,68.8,70,80,25,100,100,100,66.7,0,0,25
2381,60,55,-2.65545458,-0.784023167,37.5,10,0,33.3,75,0,33.3,0,0,33.3,16.7
2382,55,75,-1.222426347,-0.356977304,78.1,0,30,25,75,0,100,100,0,11.1,41.7
2383,70,65,1.075582892,1.36149641,93.8,70,80,83.3,100,0,33.3,0,55.6,88.9,16.7
2384,80,80,-0.934099345,-0.784023167,84.4,40,40,83.3,66.7,100,100,100,33.3,33.3,16.7
2385,75,65,-2.367127578,-1.067005366,71.9,0,10,75,83.3,0,0,0,0,0,16.7
2386,95,90,1.647933507,0.07521369,90.6,100,80,100,100,100,100,100,55.6,100,66.7
2387,85,70,0.498928888,1.07336908,100,100,80,25,91.7,33.3,100,100,11.1,11.1,16.7
2388,90,90,0.78725589,2.076669602,84.4,60,40,25,100,0,100,100,0,0,41.7
2389,70,75,-0.361748729,-0.356977304,87.5,30,70,100,100,100,100,100,100,11.1,25
2391,40,40,-1.506449961,-0.928086832,78.1,0,0,66.7,100,100,100,100,88.9,77.8,50
2392,80,60,0.78725589,-0.356977304,100,80,100,25,100,0,100,100,0,0,16.7
2393,75,60,0.78725589,-0.495895838,71.9,70,100,25,91.7,0,100,100,0,11.1,41.7
2394,70,50,0.498928888,-1.926242223,81.2,70,90,25,83.3,0,100,0,0,0,25
2396,60,70,-0.073421728,-0.495895838,87.5,70,80,33.3,100,0,100,100,0,44.4,25
2397,75,45,-2.083103965,-0.639959503,96.9,0,0,41.7,66.7,0,0,0,0,0,16.7
2398,65,45,-1.506449961,-1.067005366,71.9,30,30,33.3,100,0,0,0,0,0,33.3
2399,100,80,1.075582892,0.07521369,90.6,100,90,100,100,100,100,100,55.6,55.6,75
2400,80,80,-0.073421728,-0.495895838,81.2,90,70,100,100,0,100,33.3,0,0,41.7
2401,100,80,1.359606506,0.502259553,100,60,100,66.7,100,100,100,100,100,55.6,25
2402,85,75,0.214905274,2.215588136,96.9,60,80,100,100,0,100,0,0,0,58.3
2403,65,70,-0.645772343,-0.784023167,84.4,30,20,75,91.7,100,100,100,0,0,50
2404,75,75,-1.222426347,2.503715465,87.5,80,60,25,100,100,100,66.7,33.3,33.3,25
2405,60,65,-1.222426347,-0.21291364,90.6,0,0,25,50,0,33.3,0,0,0,8.3
2406,60,65,-1.222426347,-0.356977304,93.8,30,20,25,75,100,100,100,22.2,22.2,50
2408,95,80,1.359606506,-0.21291364,87.5,100,90,100,100,100,100,100,100,100,75
2409,90,50,-0.645772343,1.788542273,96.9,50,90,100,100,100,0,100,44.4,33.3,33.3
2410,65,50,-2.083103965,-1.926242223,0,0,0,25,25,0,0,0,0,0,33.3
2411,60,50,-0.934099345,-0.639959503,81.2,40,40,91.7,100,100,100,100,22.2,44.4,50
2412,80,50,0.498928888,0.502259553,81.2,40,90,100,100,100,100,100,33.3,22.2,16.7
2413,80,60,0.498928888,-0.356977304,96.9,90,90,25,100,100,100,100,11.1,55.6,41.7
2414,80,80,1.359606506,0.358195888,90.6,90,100,91.7,83.3,100,100,100,0,0,33.3
2416,95,85,1.647933507,0.219277354,100,100,100,91.7,100,0,100,100,11.1,100,16.7
2417,45,50,-0.934099345,-0.495895838,87.5,0,0,25,91.7,100,100,100,0,0,33.3
2418,60,35,0.214905274,-0.495895838,93.8,80,80,91.7,100,100,100,100,11.1,11.1,33.3
2419,60,50,0.498928888,1.644478608,100,10,70,100,91.7,100,100,100,33.3,22.2,58.3
2420,65,75,0.498928888,-0.068849975,90.6,40,50,25,100,100,100,100,11.1,11.1,25
2421,60,90,1.359606506,-0.21291364,84.4,20,0,100,91.7,0,100,100,11.1,11.1,33.3
2422,75,60,0.78725589,1.932605937,93.8,60,90,75,91.7,0,33.3,0,0,0,16.7
2423,80,60,1.075582892,-0.21291364,90.6,90,60,100,100,66.7,100,100,11.1,100,33.3
2424,70,85,0.78725589,0.646323217,84.4,80,80,91.7,100,100,100,100,11.1,66.7,25
2425,55,65,-0.645772343,1.07336908,90.6,50,40,100,91.7,100,100,100,0,0,41.7
2426,75,70,0.498928888,0.646323217,100,100,100,41.7,91.7,100,100,100,100,100,83.3
2427,70,80,0.498928888,-0.784023167,93.8,50,70,100,100,100,100,100,33.3,33.3,33.3
2428,55,60,-1.222426347,1.644478608,93.8,40,80,33.3,83.3,0,0,0,11.1,0,16.7
2429,65,45,-1.506449961,-0.639959503,81.2,60,60,41.7,83.3,0,100,0,0,0,41.7
2430,55,60,-1.506449961,-1.067005366,12.5,40,40,33.3,91.7,0,0,100,0,0,16.7
2431,80,45,1.075582892,1.644478608,93.8,60,70,100,100,100,100,100,11.1,11.1,33.3
2432,35,55,-1.222426347,-1.355132695,87.5,0,0,33.3,25,33.3,0,33.3,0,0,58.3
2433,50,55,-0.934099345,-1.355132695,90.6,0,0,25,66.7,0,33.3,66.7,0,0,50
2434,100,70,1.075582892,-0.068849975,96.9,100,100,100,100,100,100,100,88.9,100,91.7
2435,50,65,-1.506449961,-1.21106903,71.9,0,0,33.3,75,0,0,0,0,0,25
2436,50,55,0.498928888,-0.356977304,96.9,60,60,25,100,0,100,0,33.3,33.3,25
2437,75,80,1.075582892,1.788542273,90.6,80,50,75,91.7,100,100,100,0,0,41.7
2438,70,45,-0.934099345,1.644478608,12.5,0,0,41.7,91.7,0,0,0,0,0,25
2439,85,60,1.075582892,-0.495895838,100,60,90,91.7,100,0,33.3,0,11.1,0,16.7
2440,70,65,0.214905274,0.790386882,100,20,60,100,100,100,100,100,100,100,83.3
2441,65,70,0.498928888,-0.784023167,90.6,30,50,25,100,0,66.7,0,22.2,0,50
2442,70,45,-1.222426347,-2.214369552,71.9,0,20,25,66.7,0,33.3,0,0,0,16.7
2443,90,55,0.498928888,0.358195888,100,70,90,25,100,0,100,0,0,0,8.3
2444,75,45,-1.222426347,-0.495895838,81.2,0,0,83.3,91.7,100,100,100,11.1,11.1,50
2445,60,55,-1.794776963,1.217432745,21.9,10,20,66.7,83.3,100,100,100,0,0,25
2446,80,60,-0.361748729,-0.784023167,100,90,60,66.7,66.7,100,100,100,100,77.8,33.3
2447,60,60,-1.794776963,-0.928086832,68.8,20,20,83.3,100,100,100,100,11.1,0,66.7
2449,75,70,0.498928888,-1.067005366,56.2,0,0,25,91.7,0,33.3,0,0,22.2,25
2450,55,45,-1.794776963,1.217432745,78.1,20,30,75,100,100,100,100,0,0,8.3
2451,55,55,-0.645772343,-0.784023167,90.6,60,90,25,91.7,0,33.3,0,0,0,25
2452,65,35,0.214905274,-1.355132695,62.5,40,70,66.7,100,0,100,0,0,0,16.7
2454,95,70,0.78725589,-0.21291364,84.4,70,60,100,91.7,66.7,100,100,11.1,77.8,33.3
2455,95,80,1.075582892,1.07336908,100,90,90,100,100,100,100,100,88.9,100,100
2456,55,45,-1.794776963,-1.067005366,3.1,0,0,50,58.3,33.3,0,100,11.1,11.1,8.3
2457,50,65,-0.934099345,0.646323217,84.4,80,80,25,83.3,0,0,0,0,0,25
2459,80,60,-0.073421728,-0.21291364,93.8,60,70,25,91.7,100,100,100,33.3,55.6,16.7
2460,90,70,-0.934099345,1.07336908,84.4,40,30,91.7,83.3,33.3,66.7,100,0,0,33.3
2461,60,30,-1.222426347,-1.49919636,75,10,0,25,50,0,0,0,0,0,8.3
2462,90,90,0.78725589,0.07521369,87.5,90,0,100,100,0,100,100,33.3,33.3,16.7
2463,70,30,-0.645772343,-0.068849975,84.4,30,40,33.3,100,0,100,0,22.2,22.2,50
2464,75,75,1.359606506,0.502259553,81.2,60,70,25,100,0,33.3,0,11.1,0,50
2465,65,50,-1.794776963,-1.067005366,87.5,10,40,25,83.3,0,100,0,0,0,8.3
2466,55,50,-1.222426347,-0.21291364,78.1,0,0,41.7,100,0,66.7,0,0,0,33.3
2467,65,65,-1.794776963,0.07521369,96.9,100,90,25,100,33.3,100,100,0,0,25
2468,95,80,0.498928888,1.07336908,71.9,90,80,25,100,0,100,100,11.1,100,25
2469,65,70,-0.934099345,-1.067005366,93.8,50,90,25,75,0,66.7,66.7,0,0,25
2470,40,50,-1.794776963,-1.21106903,6.2,0,0,25,25,0,0,0,0,0,41.7
2471,65,45,-0.361748729,-1.643260024,84.4,40,90,25,91.7,0,66.7,100,0,0,33.3
2472,35,70,-0.073421728,0.646323217,78.1,50,90,100,100,100,100,100,33.3,33.3,41.7
2473,85,80,-1.506449961,-1.49919636,68.8,30,60,25,100,0,33.3,0,11.1,11.1,16.7
2474,85,75,-0.073421728,-1.49919636,87.5,0,0,66.7,75,33.3,0,0,0,0,16.7
2475,45,55,-0.361748729,1.07336908,93.8,70,80,25,91.7,0,0,0,0,0,16.7
2476,65,55,0.214905274,-1.355132695,87.5,30,60,25,100,0,100,100,0,0,33.3
2477,65,80,1.359606506,1.644478608,93.8,100,100,100,100,100,100,100,66.7,66.7,50
2478,80,65,-0.361748729,-0.928086832,84.4,30,40,66.7,50,66.7,100,100,0,0,16.7
2479,65,55,-0.361748729,-0.495895838,78.1,30,70,25,83.3,0,66.7,100,0,0,16.7
2480,50,30,-1.794776963,-0.784023167,9.4,0,0,25,83.3,0,0,0,0,0,25
2481,60,40,-0.073421728,-0.356977304,100,20,50,25,75,0,33.3,0,22.2,11.1,25
2482,90,55,-0.645772343,0.219277354,81.2,40,70,25,100,100,100,100,0,11.1,41.7
2483,85,75,1.359606506,1.644478608,84.4,100,90,41.7,100,66.7,100,66.7,0,0,33.3
2484,95,65,-0.645772343,-0.495895838,87.5,30,20,83.3,100,33.3,33.3,100,11.1,0,25
2486,75,80,0.498928888,-1.067005366,96.9,90,100,25,100,100,100,100,22.2,55.6,50
2487,80,55,-0.934099345,-0.928086832,78.1,10,10,25,91.7,0,0,0,0,0,25
2488,75,55,-1.506449961,-0.068849975,78.1,50,80,25,91.7,0,66.7,100,0,0,41.7
2489,50,70,-0.361748729,0.07521369,100,80,90,25,100,100,100,100,33.3,100,25
2490,100,50,-0.361748729,-1.067005366,87.5,0,20,50,100,0,33.3,0,0,0,50
2491,65,55,0.214905274,0.502259553,90.6,20,70,75,100,100,100,100,44.4,77.8,33.3
2492,80,40,-1.222426347,-1.49919636,96.9,20,50,33.3,91.7,0,33.3,0,0,0,16.7
2493,90,80,0.498928888,-0.21291364,90.6,70,70,100,100,0,100,0,11.1,11.1,16.7
2494,55,65,1.359606506,-0.495895838,90.6,90,100,100,75,100,100,100,22.2,11.1,25
2495,90,55,0.214905274,-0.639959503,84.4,80,70,75,100,100,100,66.7,0,11.1,33.3
2496,40,50,-2.083103965,0.07521369,81.2,0,0,33.3,83.3,0,33.3,0,0,0,50
2497,45,65,-0.934099345,-0.356977304,78.1,30,40,25,100,0,33.3,0,0,0,33.3
2498,65,50,-2.083103965,-1.067005366,87.5,0,0,41.7,75,0,33.3,0,0,0,16.7
2499,50,40,-0.073421728,0.07521369,84.4,0,0,25,100,0,0,0,0,0,25
2500,50,50,-1.506449961,-1.067005366,0,0,0,33.3,33.3,0,0,0,0,0,25
2501,75,60,-0.073421728,-0.068849975,93.8,80,100,100,91.7,66.7,100,100,88.9,100,50
2502,75,50,-1.222426347,-0.784023167,96.9,0,10,58.3,83.3,100,100,100,66.7,66.7,16.7
2503,50,50,-0.361748729,0.929305416,93.8,50,70,75,100,0,0,0,0,0,16.7
2504,80,75,0.214905274,-1.067005366,87.5,90,70,100,100,0,100,100,11.1,66.7,33.3
2507,45,50,-0.361748729,-0.495895838,62.5,10,60,33.3,66.7,0,66.7,0,0,0,33.3
2508,85,70,1.075582892,0.358195888,90.6,100,90,25,100,33.3,100,100,66.7,100,25
2509,60,45,-1.222426347,-0.639959503,62.5,0,30,50,100,0,66.7,0,0,0,16.7
2510,95,95,0.214905274,-0.068849975,96.9,70,90,25,100,0,100,66.7,0,0,25
2511,70,95,0.214905274,0.502259553,100,100,70,100,100,100,100,100,55.6,100,41.7
2512,95,30,-0.361748729,-0.784023167,96.9,80,60,91.7,100,100,100,100,0,11.1,25
2514,45,45,-0.073421728,0.358195888,96.9,0,0,100,91.7,0,66.7,0,0,0,25
2515,85,65,-0.361748729,0.646323217,81.2,100,80,25,100,0,100,100,33.3,100,25
2516,55,55,0.214905274,-1.067005366,90.6,20,50,25,100,100,100,100,0,11.1,25
2517,60,60,-0.361748729,-0.21291364,84.4,10,20,33.3,83.3,100,100,100,55.6,44.4,50
2518,75,65,-1.222426347,1.36149641,87.5,80,90,91.7,100,100,100,66.7,11.1,11.1,33.3
2519,45,65,-0.073421728,0.502259553,40.6,0,0,25,75,0,0,0,0,0,33.3
2520,65,40,-0.934099345,-0.356977304,87.5,80,100,66.7,91.7,100,100,100,0,11.1,16.7
2521,75,60,1.359606506,2.076669602,75,40,80,25,100,0,33.3,0,0,33.3,8.3
2522,95,75,1.359606506,1.644478608,56.2,0,30,50,100,0,33.3,0,0,0,16.7
2523,55,65,-1.506449961,0.929305416,93.8,40,60,91.7,100,100,100,66.7,0,0,25
2524,85,65,-0.073421728,0.502259553,96.9,90,100,100,100,100,100,100,100,100,91.7
2525,75,60,-0.073421728,-1.067005366,81.2,20,80,91.7,100,33.3,66.7,100,0,0,16.7
2526,90,75,1.359606506,2.215588136,96.9,80,90,100,100,100,100,100,44.4,33.3,83.3
2527,65,60,0.78725589,0.502259553,87.5,60,80,33.3,100,0,100,0,11.1,0,25
2528,60,65,0.78725589,-0.356977304,100,60,80,91.7,91.7,0,100,0,0,0,33.3
2529,65,60,-0.361748729,-0.495895838,59.4,30,80,25,83.3,0,100,0,0,0,41.7
2530,80,55,-0.073421728,-0.639959503,93.8,30,60,75,83.3,0,100,100,0,0,16.7
2531,100,80,1.075582892,0.502259553,96.9,90,90,100,100,100,100,100,44.4,100,66.7
2532,80,65,1.359606506,0.790386882,93.8,80,80,91.7,100,100,100,100,77.8,88.9,100
2534,60,50,-2.083103965,-0.639959503,84.4,30,20,66.7,66.7,0,100,100,0,0,41.7
2535,85,80,0.214905274,-0.784023167,96.9,80,60,25,91.7,0,33.3,66.7,0,0,50
2536,75,50,-0.361748729,-0.784023167,56.2,0,10,25,66.7,0,33.3,0,0,0,41.7
2537,60,50,-1.794776963,0.07521369,18.8,0,0,25,91.7,0,0,100,0,0,41.7
2538,80,55,-0.361748729,0.790386882,96.9,40,10,58.3,75,0,33.3,66.7,0,0,33.3
2539,85,70,0.214905274,-0.068849975,100,90,100,100,100,66.7,100,66.7,55.6,100,58.3
2540,50,55,-0.645772343,-0.928086832,87.5,0,0,75,100,0,0,0,0,0,33.3
2541,70,55,-1.222426347,-1.21106903,87.5,30,30,33.3,100,0,0,0,0,0,33.3
2542,60,35,0.214905274,1.788542273,81.2,80,80,91.7,100,0,33.3,0,0,11.1,25
2543,95,90,1.359606506,2.076669602,96.9,90,100,25,100,0,100,100,44.4,88.9,75
2544,75,45,-1.506449961,1.644478608,96.9,0,0,33.3,25,0,33.3,0,0,0,25
2545,85,40,0.498928888,-0.21291364,81.2,90,100,25,100,100,100,100,100,100,41.7
2546,100,65,1.075582892,2.215588136,90.6,10,30,100,100,100,100,100,33.3,33.3,91.7
2548,70,70,0.214905274,-1.067005366,100,60,100,100,100,0,33.3,100,44.4,88.9,33.3
2549,85,50,0.214905274,-1.21106903,93.8,40,80,100,100,100,100,66.7,22.2,33.3,41.7
2550,75,35,-0.934099345,0.07521369,78.1,10,40,25,100,0,100,0,0,0,25
2551,90,90,0.78725589,1.36149641,100,100,90,100,100,100,100,100,100,88.9,100
2552,100,100,1.075582892,0.929305416,96.9,90,90,100,100,100,100,100,44.4,55.6,50
2553,75,65,-1.222426347,-0.639959503,59.4,20,30,25,75,0,33.3,0,0,0,16.7
2554,90,55,-0.934099345,-0.928086832,87.5,20,20,25,100,0,33.3,0,0,0,41.7
2555,65,35,0.214905274,1.36149641,87.5,30,30,25,100,100,100,100,11.1,77.8,33.3
2556,75,60,0.78725589,-1.643260024,96.9,70,80,25,100,0,33.3,0,0,0,25
2557,80,65,-0.645772343,-0.21291364,78.1,20,40,100,100,100,100,100,0,0,50
2558,95,95,1.359606506,2.503715465,100,100,90,100,100,100,100,100,33.3,22.2,0
2559,65,70,1.075582892,0.219277354,100,90,100,100,100,100,100,100,55.6,100,33.3
2560,70,70,-0.073421728,0.646323217,100,80,90,91.7,100,100,100,100,77.8,77.8,25
2562,80,70,0.78725589,-0.495895838,90.6,100,70,41.7,100,100,100,100,44.4,100,25
2563,50,50,-1.794776963,-0.784023167,84.4,50,50,100,100,100,100,100,22.2,55.6,33.3
2564,50,45,-2.083103965,-1.643260024,65.6,0,0,25,50,0,0,0,0,0,8.3
2565,60,50,0.214905274,-0.356977304,100,80,100,25,100,100,100,100,0,33.3,33.3
2566,50,70,0.78725589,1.932605937,93.8,0,0,25,58.3,100,100,100,0,0,50
2567,80,45,-1.506449961,-0.928086832,3.1,0,0,33.3,25,0,0,0,0,0,16.7
2568,75,80,1.075582892,0.646323217,100,100,90,100,100,100,100,100,100,100,33.3
2569,75,65,-0.073421728,2.076669602,90.6,20,60,25,100,0,66.7,0,0,11.1,66.7
2570,80,50,0.498928888,-0.495895838,90.6,80,90,100,100,0,0,0,0,0,25
2571,85,70,-0.645772343,-1.355132695,3.1,40,90,100,100,66.7,0,100,0,44.4,16.7
2572,60,45,-0.361748729,0.219277354,75,0,30,33.3,91.7,0,0,0,0,0,33.3
2573,75,55,-0.645772343,-0.928086832,90.6,0,20,50,83.3,0,100,0,0,0,25
2574,65,85,1.075582892,-0.356977304,100,70,90,100,100,100,100,100,55.6,66.7,58.3
2575,70,65,0.78725589,-0.495895838,90.6,90,50,91.7,100,100,100,100,0,55.6,41.7
2576,65,45,-2.083103965,-1.067005366,40.6,0,10,75,83.3,0,0,0,0,0,50
2577,60,55,0.498928888,-0.495895838,81.2,20,40,75,100,100,100,100,11.1,11.1,8.3
2578,75,50,-1.506449961,-0.928086832,0,0,0,50,75,0,100,0,0,11.1,41.7
2579,80,50,0.78725589,-1.067005366,90.6,30,20,91.7,100,100,100,100,11.1,11.1,41.7
2580,80,55,-0.073421728,-1.067005366,84.4,10,70,25,100,0,100,0,55.6,33.3,41.7
2581,65,65,0.498928888,0.219277354,87.5,40,60,100,91.7,100,100,100,66.7,66.7,8.3
2582,80,70,0.214905274,-0.928086832,68.8,10,60,25,100,0,66.7,66.7,0,0,41.7
2583,60,65,0.78725589,1.217432745,100,90,100,100,100,100,100,100,66.7,66.7,75
2584,95,60,-0.073421728,-0.639959503,81.2,80,80,50,50,100,100,100,0,0,33.3
2585,75,40,-1.506449961,-0.784023167,62.5,0,0,25,25,0,0,0,0,0,25
2586,65,60,-0.073421728,-0.068849975,93.8,40,100,100,100,100,100,100,66.7,66.7,50
2587,95,60,-0.361748729,-1.067005366,90.6,80,90,91.7,100,100,100,100,11.1,11.1,8.3
2588,95,90,1.359606506,-1.782178558,100,100,80,83.3,100,100,100,100,100,100,91.7
2589,80,65,0.214905274,-0.784023167,87.5,50,90,91.7,91.7,0,66.7,0,11.1,66.7,8.3
2590,45,60,-0.934099345,0.929305416,53.1,20,40,33.3,100,0,33.3,0,0,0,33.3
2591,60,50,-0.934099345,-0.784023167,87.5,0,0,25,58.3,0,33.3,0,11.1,0,25
2592,95,75,1.075582892,-0.495895838,93.8,90,100,100,100,100,100,100,44.4,77.8,100
2594,75,55,0.214905274,-0.356977304,90.6,60,50,91.7,100,100,100,100,44.4,22.2,75
2596,30,75,-0.645772343,-0.356977304,87.5,10,20,25,41.7,0,100,66.7,0,22.2,16.7
2598,60,45,0.78725589,0.219277354,87.5,50,100,83.3,91.7,100,100,100,88.9,100,58.3
2599,65,65,0.498928888,-0.21291364,100,90,80,100,100,100,100,100,11.1,22.2,0
2600,80,85,-0.361748729,-0.928086832,81.2,70,100,25,91.7,0,100,0,11.1,77.8,16.7
2601,70,60,0.214905274,0.790386882,81.2,90,80,91.7,100,100,100,33.3,44.4,44.4,41.7
2602,85,75,0.498928888,-0.495895838,96.9,0,0,83.3,100,100,100,100,11.1,66.7,0
2603,70,70,-1.222426347,0.07521369,87.5,0,60,50,100,0,100,100,0,33.3,33.3
2604,95,75,1.075582892,1.07336908,96.9,40,80,100,100,100,100,100,11.1,77.8,25
2605,55,45,-0.361748729,1.505560074,100,0,20,33.3,100,0,0,0,0,0,8.3
2606,45,60,0.214905274,0.219277354,84.4,30,80,25,91.7,100,100,100,0,0,33.3
2607,75,40,-0.361748729,-1.067005366,84.4,50,70,91.7,100,0,100,100,0,0,33.3
2608,70,75,0.498928888,-0.068849975,75,60,80,25,100,0,100,0,11.1,11.1,25
2609,70,80,-0.073421728,0.358195888,84.4,30,20,50,100,0,100,0,11.1,0,25
2610,50,80,-0.073421728,-0.356977304,78.1,70,90,91.7,100,100,100,100,77.8,77.8,33.3
2611,60,35,0.498928888,-0.495895838,87.5,30,100,100,100,0,100,0,33.3,22.2,16.7
2612,80,85,0.78725589,1.217432745,87.5,60,80,91.7,100,0,0,0,0,0,25
2613,75,55,-0.934099345,0.646323217,81.2,60,60,75,66.7,100,100,100,0,0,33.3
2614,85,65,-1.222426347,-0.356977304,87.5,40,100,25,100,66.7,66.7,66.7,0,0,33.3
2615,80,40,-1.506449961,-0.639959503,12.5,0,0,66.7,33.3,0,0,0,0,0,16.7
2616,65,40,-0.934099345,-0.356977304,87.5,30,30,25,91.7,0,0,0,0,0,16.7
2617,95,95,1.359606506,0.929305416,96.9,100,100,100,100,100,100,100,100,100,75
2618,70,55,-0.645772343,-0.639959503,75,40,50,33.3,75,100,100,0,0,0,50
2619,65,55,0.78725589,-0.495895838,93.8,70,100,25,100,0,100,100,55.6,77.8,33.3
2621,65,55,1.075582892,-0.21291364,84.4,80,80,75,100,66.7,100,100,77.8,66.7,91.7
2622,70,55,1.075582892,0.502259553,96.9,40,40,75,91.7,100,100,100,44.4,22.2,75
2623,75,85,1.075582892,-1.49919636,93.8,70,80,41.7,91.7,0,0,0,0,0,50
2624,65,45,-1.794776963,-1.21106903,3.1,10,0,25,83.3,0,33.3,100,0,0,8.3
2625,45,70,-0.934099345,1.36149641,90.6,0,0,25,100,0,33.3,0,0,0,41.7
2626,90,55,-2.367127578,-1.21106903,93.8,90,60,25,83.3,0,33.3,0,0,0,0
2627,65,55,-1.222426347,-1.21106903,78.1,10,0,33.3,75,0,33.3,0,0,0,25
2628,75,65,0.498928888,0.07521369,100,70,100,91.7,83.3,0,100,0,11.1,11.1,25
2629,55,75,-0.934099345,0.07521369,96.9,30,10,75,100,100,100,100,100,100,16.7
2631,55,65,0.498928888,-1.067005366,81.2,30,10,25,50,100,66.7,100,0,0,41.7
2632,90,55,-0.073421728,-0.495895838,90.6,50,100,91.7,100,100,100,100,33.3,100,58.3
2633,100,65,0.78725589,0.358195888,96.9,100,100,100,100,100,100,100,44.4,55.6,25
2634,80,60,0.78725589,-1.21106903,100,0,0,66.7,100,0,0,0,0,0,16.7
2635,70,50,-1.794776963,0.07521369,68.8,30,10,25,91.7,0,0,0,0,0,16.7
2636,50,65,-0.361748729,-1.067005366,96.9,10,30,91.7,100,100,100,100,0,0,66.7
2637,70,55,1.075582892,-0.784023167,75,10,40,91.7,100,100,100,100,11.1,11.1,25
2638,60,50,0.498928888,-0.639959503,68.8,30,80,33.3,100,0,100,0,0,0,41.7
2639,95,65,1.075582892,-0.068849975,96.9,40,70,100,100,100,100,100,11.1,11.1,33.3
2640,70,75,1.075582892,-0.928086832,90.6,10,60,83.3,100,100,100,100,44.4,55.6,41.7
2641,75,40,-0.073421728,-0.928086832,68.8,30,60,33.3,100,0,0,66.7,0,0,33.3
2642,90,70,-1.506449961,1.505560074,84.4,40,60,100,100,66.7,100,100,88.9,100,41.7
2643,85,80,-0.073421728,0.502259553,84.4,40,50,100,100,100,100,100,100,100,33.3
2644,85,80,-1.222426347,0.646323217,81.2,30,70,50,100,0,0,0,0,0,25
2645,90,65,1.359606506,1.36149641,100,100,60,100,100,100,100,100,11.1,11.1,91.7
2646,65,75,0.498928888,-0.356977304,90.6,90,90,100,100,100,100,66.7,11.1,88.9,33.3
2647,90,70,1.075582892,0.219277354,90.6,90,100,100,100,100,100,100,66.7,100,75
2648,85,35,-0.073421728,0.07521369,96.9,60,30,91.7,100,0,100,100,0,11.1,41.7
2650,45,35,-0.934099345,-0.495895838,37.5,20,50,33.3,75,0,66.7,100,0,0,8.3
2651,90,70,-0.073421728,-0.068849975,84.4,10,40,25,75,0,0,100,0,0,16.7
2652,90,60,0.498928888,-0.21291364,96.9,90,80,75,100,100,100,100,0,55.6,25
2653,75,65,0.78725589,1.505560074,84.4,70,30,75,100,0,100,100,0,0,50
2654,70,45,1.075582892,2.076669602,93.8,80,90,100,100,100,100,100,100,100,100
2655,90,80,-0.073421728,-1.49919636,93.8,80,60,25,100,0,0,33.3,0,0,8.3
2656,75,45,-0.645772343,-0.928086832,81.2,0,0,58.3,91.7,0,100,0,0,66.7,50
2657,90,75,1.075582892,-0.21291364,96.9,80,90,91.7,100,100,100,100,100,100,83.3
2658,90,90,0.498928888,1.788542273,90.6,90,60,100,100,100,100,100,66.7,66.7,75
2659,100,75,0.498928888,0.790386882,96.9,80,90,100,100,100,100,100,66.7,66.7,50
2660,95,80,0.78725589,0.358195888,96.9,80,100,25,100,100,100,100,11.1,100,83.3
2661,90,80,1.075582892,0.219277354,96.9,100,100,25,100,0,100,100,11.1,100,25
2662,50,55,-1.506449961,-0.784023167,84.4,0,10,33.3,100,0,100,0,11.1,0,33.3
2663,55,50,0.78725589,-0.21291364,93.8,70,40,25,83.3,100,100,100,11.1,0,50
2664,90,55,1.359606506,1.217432745,96.9,100,100,100,100,100,100,100,100,100,58.3
2665,85,55,-0.645772343,0.07521369,78.1,70,90,41.7,100,33.3,100,100,11.1,33.3,33.3
2666,70,65,0.78725589,-1.067005366,59.4,80,80,25,91.7,0,33.3,0,22.2,0,33.3
2667,70,25,-2.083103965,-0.928086832,84.4,0,0,25,58.3,0,33.3,0,0,0,16.7
2668,75,60,-0.934099345,0.646323217,87.5,80,90,100,91.7,100,100,100,44.4,66.7,33.3
2669,60,80,0.78725589,0.502259553,96.9,70,70,100,100,100,100,100,11.1,11.1,8.3
2670,95,75,-0.073421728,0.358195888,93.8,90,100,91.7,100,100,100,100,11.1,77.8,66.7
2671,60,35,-2.367127578,-1.49919636,87.5,0,0,66.7,75,66.7,100,66.7,0,0,33.3
2672,75,55,-0.645772343,-0.928086832,96.9,0,60,25,91.7,33.3,100,100,0,0,41.7
2673,50,60,-0.645772343,-0.639959503,25,30,40,33.3,91.7,0,100,100,0,0,50
2674,90,80,0.498928888,1.932605937,96.9,80,100,100,100,100,100,100,33.3,66.7,8.3
2675,50,65,0.78725589,-0.928086832,65.6,40,90,25,83.3,0,0,0,0,0,25
2676,55,55,-0.361748729,-0.784023167,81.2,0,10,75,91.7,66.7,100,100,0,0,50
2677,100,90,1.647933507,1.07336908,100,100,100,100,100,100,100,100,100,100,41.7
